SurveyID,Segment_num,Video_time,GPS_time,PISCES_time,Species,Depth_m,Count,Segment_sum,MicroSub1,MicroSub2,Biocover1,Biocover2,Relief,Complexity,Hab_descrip,Species_Comments,SpeciesID,View Pass
H112-CA-V,26,0:13:04,12:50:40,12:50:43,Copper rockfish,72,1,FALSE,R,R,bare,encrusting organism complex,,2,,,6222,1
H112-CA-V,27,0:13:31,12:51:07,12:51:10,cable/line,70,1,FALSE,R,R,bare,encrusting organism complex,,2,,line,6223,1
H112-CA-V,28,0:14:09,12:51:45,12:51:48,Rockfish uniden.,67,1,FALSE,R,R,bare,encrusting organism complex,,2,,possible Puget Sound,6224,1
H112-CA-V,28,0:14:23,12:51:59,12:52:02,Puget Sound rockfish,65,2,FALSE,R,R,bare,encrusting organism complex,,2,,,6225,1
H112-CA-V,30,0:15:15,12:52:51,12:52:54,Unidentified fish,66,1,FALSE,R,R,bare,encrusting organism complex,,2,,possible Puget Sound rockfish,6226,1
H112-CA-V,30,0:15:18,12:52:54,12:52:57,Quillback rockfish,67,1,FALSE,R,S,bare,bare,,2,,,6227,1
H112-CA-V,30,0:15:18,12:52:54,12:52:57,Unidentified fish,67,1,FALSE,R,S,bare,bare,,2,,possible Puget Sound rockfish,6228,1
H112-CA-V,30,0:15:22,12:52:58,12:53:01,cable/line,68,1,FALSE,R,R,bare,encrusting organism complex,,2,,line,6229,1
H112-CA-V,37,0:18:35,12:56:11,12:56:14,Puget Sound rockfish,81,1,FALSE,B,C,bare,encrusting organism complex,,3,,,6232,1
H112-CA-V,41,0:20:43,12:58:19,12:58:22,Puget Sound rockfish,81,3,FALSE,C,H,bare,bare,,2,,,6233,1
H112-CA-V,43,0:21:54,12:59:30,12:59:33,Quillback rockfish,79,1,FALSE,C,H,bare,bare,,2,,,6234,1
H112-CA-V,44,0:22:14,12:59:50,12:59:53,Copper rockfish,79,1,FALSE,C,H,bare,encrusting organism complex,,2,,,6235,1
H112-CA-V,44,0:22:23,12:59:59,13:00:02,crab/shrimp pot,78,1,FALSE,R,H,bare,encrusting organism complex,,3,,shrimp pot,6236,1
H112-CA-V,44,0:22:25,13:00:01,13:00:04,Unidentified fish,77,3,FALSE,R,B,bare,encrusting organism complex,,3,,possible PSRF,6237,1
H112-CA-V,45,0:22:34,13:00:10,13:00:13,Puget Sound rockfish,77,1,FALSE,R,B,bare,encrusting organism complex,,3,,,6238,1
H112-CA-V,45,0:22:40,13:00:16,13:00:19,Puget Sound rockfish,76,1,FALSE,R,R,bare,encrusting organism complex,,2,,,6239,1
H112-CA-V,45,0:22:49,13:00:25,13:00:28,Puget Sound rockfish,75,2,FALSE,R,R,bare,encrusting organism complex,,3,,,6240,1
H112-CA-V,45,0:22:54,13:00:30,13:00:33,Quillback rockfish,76,1,FALSE,R,R,bare,encrusting organism complex,,3,,,6241,1
H112-CA-V,45,0:22:57,13:00:33,13:00:36,Puget Sound rockfish,76,1,FALSE,R,R,bare,encrusting organism complex,,3,,,6242,1
H112-CA-V,46,0:23:04,13:00:40,13:00:43,Puget Sound rockfish,75,3,FALSE,R,R,bare,encrusting organism complex,,2,,,6243,1
H112-CA-V,46,0:23:04,13:00:40,13:00:43,cable/line,75,1,FALSE,R,R,bare,encrusting organism complex,,2,,line,6244,1
H112-CA-V,46,0:23:13,13:00:49,13:00:52,Puget Sound rockfish,74,1,FALSE,R,R,bare,encrusting organism complex,,2,,,6245,1
H112-CA-V,46,0:23:23,13:00:59,13:01:02,Quillback rockfish,73,1,FALSE,R,R,bare,encrusting organism complex,,3,,,6246,1
H112-CA-V,46,0:23:24,13:01:00,13:01:03,Yelloweye rockfish,73,1,FALSE,R,R,bare,encrusting organism complex,,4,,,6247,1
H112-CA-V,46,0:23:27,13:01:03,13:01:06,cable/line,73,1,FALSE,R,R,bare,encrusting organism complex,,3,,line; Might be same line from 23:04,6248,1
H112-CA-V,46,0:23:28,13:01:04,13:01:07,Rockfish uniden.,73,1,FALSE,R,R,bare,encrusting organism complex,,4,,possible tiger or yelloweye in hole,6249,1
H112-CA-V,47,0:23:33,13:01:09,13:01:12,Puget Sound rockfish,73,3,FALSE,R,R,bare,encrusting organism complex,,3,,,6250,1
H112-CA-V,47,0:23:37,13:01:13,13:01:16,Quillback rockfish,72,1,FALSE,R,R,bare,encrusting organism complex,,3,,,6251,1
H112-CA-V,47,0:23:43,13:01:19,13:01:22,Puget Sound rockfish,71,1,FALSE,R,R,bare,bare,,3,,,6252,1
H112-CA-V,47,0:23:54,13:01:30,13:01:33,Puget Sound rockfish,70,2,FALSE,R,R,encrusting organism complex,encrusting organism complex,,3,,,6253,1
H112-CA-V,48,0:24:05,13:01:41,13:01:44,cable/line,69,1,FALSE,R,R,encrusting organism complex,encrusting organism complex,,3,,line; might be same line from previous segment,6254,1
H112-CA-V,48,0:24:07,13:01:43,13:01:46,Puget Sound rockfish,69,2,FALSE,R,R,encrusting organism complex,encrusting organism complex,,3,,,6255,1
H112-CA-V,48,0:24:24,13:02:00,13:02:03,Puget Sound rockfish,66,1,FALSE,R,R,bare,bare,,3,,,6256,1
H112-CA-V,48,0:24:28,13:02:04,13:02:07,Puget Sound rockfish,67,1,FALSE,R,R,encrusting organism complex,encrusting organism complex,,3,,,6257,1
H112-CA-V,49,0:24:32,13:02:08,13:02:11,Quillback rockfish,66,1,FALSE,R,R,encrusting organism complex,encrusting organism complex,,3,,,6258,1
H112-CA-V,49,0:24:33,13:02:09,13:02:12,Puget Sound rockfish,66,1,FALSE,R,R,encrusting organism complex,encrusting organism complex,,3,,,6259,1
H112-CA-V,49,0:24:44,13:02:20,13:02:23,Puget Sound rockfish,66,4,FALSE,R,R,encrusting organism complex,encrusting organism complex,,3,,,6260,1
H112-CA-V,49,0:24:48,13:02:24,13:02:27,Puget Sound rockfish,66,2,FALSE,R,R,encrusting organism complex,encrusting organism complex,,3,,,6261,1
H112-CA-V,49,0:24:52,13:02:28,13:02:31,cable/line,65,1,FALSE,R,R,encrusting organism complex,bare,,3,,line; might be same line from previous transect,6262,1
H112-CA-V,49,0:24:54,13:02:30,13:02:33,Puget Sound rockfish,65,1,FALSE,R,R,bare,encrusting organism complex,,3,,,6263,1
H112-CA-V,49,0:24:58,13:02:34,13:02:37,Puget Sound rockfish,68,1,FALSE,R,R,bare,encrusting organism complex,,2,,,6264,1
H112-CA-V,50,0:25:02,13:02:38,13:02:41,Kelp greenling,64,1,FALSE,R,R,encrusting organism complex,encrusting organism complex,,2,,female,6265,1
H112-CA-V,50,0:25:08,13:02:44,13:02:47,Puget Sound rockfish,64,6,FALSE,R,R,encrusting organism complex,encrusting organism complex,,3,,,6266,1
H112-CA-V,50,0:25:11,13:02:47,13:02:50,Puget Sound rockfish,64,4,FALSE,R,R,bare,encrusting organism complex,,3,,,6267,1
H112-CA-V,50,0:25:16,13:02:52,13:02:55,Puget Sound rockfish,63,7,FALSE,R,R,bare,encrusting organism complex,,3,,,6268,1
H112-CA-V,50,0:25:25,13:03:01,13:03:04,Puget Sound rockfish,63,2,FALSE,R,R,bare,encrusting organism complex,,3,,,6269,1
H112-CA-V,51,0:25:31,13:03:07,13:03:10,Puget Sound rockfish,62,1,FALSE,R,R,bare,encrusting organism complex,,3,,,6270,1
H112-CA-V,55,0:27:32,13:05:08,13:05:11,Canary rockfish,56,1,FALSE,R,H,bare,bare,,1,,,6271,1
H112-CA-V,56,0:28:12,13:05:48,13:05:51,Quillback rockfish,56,1,FALSE,C,H,bare,encrusting organism complex,,2,,,6272,1
H112-CA-V,56,0:28:17,13:05:53,13:05:56,Puget Sound rockfish,55,2,FALSE,R,C,bare,encrusting organism complex,,3,,,6273,1
H112-CA-V,56,0:28:22,13:05:58,13:06:01,Canary rockfish,54,1,FALSE,R,R,encrusting organism complex,encrusting organism complex,,3,,,6274,1
H112-CA-V,57,0:28:35,13:06:11,13:06:14,Lingcod,53,1,FALSE,R,C,bare,encrusting organism complex,,3,,ARH: checked,6275,1
H113-CA-V,29,0:14:39,16:02:15,16:02:17,Puget Sound rockfish,58,1,FALSE,C,M,bare,bare,,3,,,6276,1
H113-CA-V,29,0:14:43,16:02:19,16:02:21,Puget Sound rockfish,58,1,FALSE,C,H,bare,bare,,2,,,6277,1
H113-CA-V,30,0:15:05,16:02:41,16:02:43,Puget Sound rockfish,60,1,FALSE,C,M,bare,bare,,3,,,6278,1
H113-CA-V,31,0:15:33,16:03:09,16:03:11,Rockfish uniden.,59,1,FALSE,M,B,bare,bare,,3,,puget? Right,6279,1
H113-CA-V,31,0:15:39,16:03:15,16:03:17,Puget Sound rockfish,58,1,FALSE,M,B,bare,bare,,2,,,6280,1
H113-CA-V,31,0:15:40,16:03:16,16:03:18,Rockfish uniden.,58,1,FALSE,M,R,bare,bare,,2,,possible puget,6281,1
H113-CA-V,31,0:15:43,16:03:19,16:03:21,Rockfish uniden.,58,1,FALSE,M,R,bare,bare,,2,,,6282,1
H113-CA-V,31,0:15:49,16:03:25,16:03:27,Rockfish uniden.,58,1,FALSE,M,R,bare,bare,,2,,,6283,1
H113-CA-V,33,0:16:45,16:04:21,16:04:23,Copper rockfish,54,1,FALSE,M,C,bare,bare,,2,,,6284,1
H113-CA-V,33,0:16:48,16:04:24,16:04:26,Puget Sound rockfish,54,2,FALSE,M,R,bare,bare,,2,,,6285,1
H113-CA-V,33,0:16:52,16:04:28,16:04:30,Quillback rockfish,53,1,FALSE,M,B,bare,bare,,2,,,6286,1
H113-CA-V,33,0:17:00,16:04:36,16:04:38,Puget Sound rockfish,53,2,FALSE,M,B,bare,bare,,2,,,6287,1
H113-CA-V,34,0:17:03,16:04:39,16:04:41,Puget Sound rockfish,53,3,FALSE,B,B,bare,encrusting organism complex,,4,,,6288,1
H113-CA-V,34,0:17:05,16:04:41,16:04:43,Puget Sound rockfish,53,1,FALSE,C,H,bare,bare,,2,,,6289,1
H113-CA-V,34,0:17:10,16:04:46,16:04:48,Puget Sound rockfish,53,1,FALSE,R,C,bare,encrusting organism complex,,2,,,6290,1
H113-CA-V,37,0:18:59,16:06:35,16:06:37,Puget Sound rockfish,52,1,FALSE,C,H,bare,bare,,2,,,6291,1
H113-CA-V,39,0:19:49,16:07:25,16:07:27,Puget Sound rockfish,53,1,FALSE,C,M,bare,bare,,2,,,6292,1
H113-CA-V,40,0:20:19,16:07:55,16:07:57,Puget Sound rockfish,55,1,FALSE,H,M,bare,bare,,2,,,6293,1
H113-CA-V,41,0:20:43,16:08:19,16:08:21,Quillback rockfish,56,1,FALSE,H,C,bare,bare,,2,,,6294,1
H113-CA-V,43,0:21:32,16:09:08,16:09:10,Puget Sound rockfish,59,1,FALSE,H,C,bare,bare,,2,,,6295,1
H113-CA-V,43,0:21:39,16:09:15,16:09:17,Puget Sound rockfish,59,2,FALSE,H,B,bare,bare,,2,,,6296,1
H113-CA-V,43,0:21:54,16:09:30,16:09:32,Copper rockfish,59,1,FALSE,R,M,bare,bare,,2,,,6298,1
H113-CA-V,44,0:22:06,16:09:42,16:09:44,Quillback rockfish,60,1,FALSE,M,C,bare,bare,,2,,,6299,1
H113-CA-V,44,0:22:07,16:09:43,16:09:45,Puget Sound rockfish,60,2,FALSE,M,C,bare,bare,,2,,,6300,1
H113-CA-V,44,0:22:12,16:09:48,16:09:50,Yellowtail rockfish,61,1,FALSE,M,C,bare,bare,,2,,ARH: checked,6301,1
H113-CA-V,45,0:22:37,16:10:13,16:10:15,Puget Sound rockfish,61,1,FALSE,H,B,bare,barnacles,,2,,,6302,1
H113-CA-V,45,0:22:59,16:10:35,16:10:37,Puget Sound rockfish,58,1,FALSE,H,M,bare,barnacles,,2,,,6303,1
H113-CA-V,46,0:23:05,16:10:41,16:10:43,Yellowtail rockfish,57,1,FALSE,H,M,bare,barnacles,,2,,ARH: checked,6304,1
H113-CA-V,46,0:23:07,16:10:43,16:10:45,Puget Sound rockfish,57,2,FALSE,H,M,bare,barnacles,,2,,,6305,1
H113-CA-V,46,0:23:10,16:10:46,16:10:48,Puget Sound rockfish,57,1,FALSE,B,H,bare,barnacles,,2,,,6306,1
H113-CA-V,46,0:23:13,16:10:49,16:10:51,Puget Sound rockfish,56,1,FALSE,B,H,bare,barnacles,,2,,,6307,1
H113-CA-V,46,0:23:18,16:10:54,16:10:56,Quillback rockfish,56,1,FALSE,B,H,bare,barnacles,,2,,,6308,1
H113-CA-V,47,0:23:36,16:11:12,16:11:14,Quillback rockfish,54,1,FALSE,R,R,bare,barnacles,,2,,,6309,1
H113-CA-V,47,0:23:46,16:11:22,16:11:24,Puget Sound rockfish,52,1,FALSE,R,R,bare,barnacles,,2,,,6310,1
H113-CA-V,47,0:23:53,16:11:29,16:11:31,Puget Sound rockfish,52,1,FALSE,R,R,bare,barnacles,,2,,,6311,1
H113-CA-V,51,0:25:35,16:13:11,16:13:13,Puget Sound rockfish,50,1,FALSE,R,C,bare,barnacles,,3,,,6312,1
H113-CA-V,51,0:25:36,16:13:12,16:13:14,Yellowtail rockfish,50,2,FALSE,R,C,bare,barnacles,,3,,ARH: checked,6313,1
H113-CA-V,51,0:25:47,16:13:23,16:13:25,Puget Sound rockfish,49,3,FALSE,R,C,bare,barnacles,,3,,,6314,1
H113-CA-V,51,0:25:47,16:13:23,16:13:25,Quillback rockfish,49,1,FALSE,R,C,bare,barnacles,,3,,,6315,1
H113-CA-V,51,0:25:51,16:13:27,16:13:29,Quillback rockfish,49,1,FALSE,R,C,bare,barnacles,,2,,,6316,1
H113-CA-V,51,0:25:54,16:13:30,16:13:32,Lingcod,49,1,FALSE,R,C,bare,barnacles,,3,,,6317,1
H113-CA-V,51,0:25:58,16:13:34,16:13:36,Yellowtail rockfish,49,1,FALSE,M,C,bare,barnacles,,3,,ARH: checked,6318,1
H113-CA-V,57,0:28:41,16:16:17,16:16:19,Quillback rockfish,54,1,FALSE,B,R,bare,encrusting organism complex,,3,,,6319,1
H114-CA-V,8,0:04:11,13:59:05,13:58:19,cable/line,54,1,FALSE,H,M,bare,bare,,1,,line,6320,1
H114-CA-V,38,0:19:10,14:14:04,14:13:18,Quillback rockfish,41,1,FALSE,R,R,bare,barnacles,,2,,,6321,1
H114-CA-V,42,0:21:13,14:16:07,14:15:21,Puget Sound rockfish,41,1,FALSE,H,R,bare,bare,,3,,,6322,1
H114-CA-V,43,0:21:32,14:16:26,14:15:40,Quillback rockfish,42,1,FALSE,R,B,bare,bare,,3,,,6323,1
H114-CA-V,43,0:21:45,14:16:39,14:15:53,Puget Sound rockfish,41,1,FALSE,R,B,bare,encrusting organism complex,,3,,,6324,1
H114-CA-V,55,0:27:41,14:22:35,14:21:49,Quillback rockfish,45,1,FALSE,H,R,bare,bare,,3,,,6325,1
H114-CA-V,55,0:27:54,14:22:48,14:22:02,Puget Sound rockfish,46,1,FALSE,H,R,bare,bare,,3,,,6326,1
H114-CA-V,56,0:28:10,14:23:04,14:22:18,Quillback rockfish,48,1,FALSE,R,R,bare,bare,,3,,,6327,1
H114-CA-V,56,0:28:16,14:23:10,14:22:24,Quillback rockfish,48,1,FALSE,R,B,bare,encrusting organism complex,,2,,,6328,1
H114-CA-V,60,0:30:02,14:24:56,14:24:10,Rockfish uniden.,46,1,FALSE,B,R,bare,encrusting organism complex,,4,,possible QB or copper,7171,1
H114-CA-V,60,0:30:16,14:25:10,14:24:24,Quillback rockfish,46,1,FALSE,R,R,bare,barnacles,,3,,,7172,1
H114-CA-V,60,0:30:29,14:25:23,14:24:37,Yellowtail rockfish,44,1,FALSE,R,R,barnacles,barnacles,,3,,ARH: checked,7173,1
H119-CA-V,1,0:00:33,7:41:21,7:40:32,Quillback rockfish,49,1,FALSE,M,M,bare,Rhabdocalyptus spp.,,1,,,6329,1
H119-CA-V,1,0:00:45,7:41:33,7:40:44,Lingcod,49,1,FALSE,M,M,bare,Rhabdocalyptus spp.,,1,,,6330,1
H119-CA-V,2,0:01:02,7:41:50,7:41:01,Quillback rockfish,49,1,FALSE,M,M,bare,Rhabdocalyptus spp.,,1,,,6331,1
H119-CA-V,2,0:01:20,7:42:08,7:41:19,Quillback rockfish,49,1,FALSE,M,M,bare,Rhabdocalyptus spp.,,1,,,6332,1
H119-CA-V,3,0:01:58,7:42:46,7:41:57,Quillback rockfish,50,1,FALSE,M,M,Rhabdocalyptus spp.,bare,,2,,,6333,1
H119-CA-V,21,0:10:41,7:51:29,7:50:40,Quillback rockfish,53,1,FALSE,C,M,bare,sponge,,2,,,6334,1
H119-CA-V,21,0:10:47,7:51:35,7:50:46,Quillback rockfish,53,1,FALSE,C,M,bare,sponge,,2,,,6335,1
H119-CA-V,21,0:10:48,7:51:36,7:50:47,Quillback rockfish,53,1,FALSE,C,M,bare,sponge,,2,,,6336,1
H119-CA-V,21,0:10:53,7:51:41,7:50:52,Quillback rockfish,52,1,FALSE,C,M,bare,sponge,,2,,,6337,1
H119-CA-V,22,0:11:02,7:51:50,7:51:01,Quillback rockfish,51,1,FALSE,M,C,bare,sponge,,2,,,6338,1
H119-CA-V,30,0:15:12,7:56:00,7:55:11,Greenstriped rockfish,58,1,FALSE,M,C,sponge,bare,,2,,,6339,1
H119-CA-V,31,0:15:50,7:56:38,7:55:49,Quillback rockfish,60,1,FALSE,M,C,bare,sponge,,2,,,6340,1
H119-CA-V,34,0:17:11,7:57:59,7:57:10,Lingcod,62,1,FALSE,M,C,bare,sponge,,2,,,6341,1
H119-CA-V,35,0:17:53,7:58:41,7:57:52,Quillback rockfish,65,1,FALSE,M,C,bare,sponge,,2,,,6342,1
H119-CA-V,35,0:17:59,7:58:47,7:57:58,Greenstriped rockfish,65,1,FALSE,M,C,bare,sponge,,2,,ARH: checked,6343,1
H119-CA-V,36,0:18:02,7:58:50,7:58:01,Quillback rockfish,65,1,FALSE,M,C,bare,bare,,2,,,6344,1
H119-CA-V,36,0:18:19,7:59:07,7:58:18,Quillback rockfish,66,2,FALSE,M,C,bare,bare,,2,,,6346,1
H119-CA-V,36,0:18:26,7:59:14,7:58:25,Quillback rockfish,66,1,FALSE,M,C,bare,bare,,2,,,6347,1
H119-CA-V,37,0:18:39,7:59:27,7:58:38,Greenstriped rockfish,67,1,FALSE,M,M,bare,bare,,1,,ARH: checked,6348,1
H119-CA-V,39,0:19:38,8:00:26,7:59:37,Greenstriped rockfish,68,1,FALSE,C,M,bare,sponge,,2,,,6349,1
H119-CA-V,39,0:19:40,8:00:28,7:59:39,Greenstriped rockfish,69,1,FALSE,C,M,bare,sponge,,2,,,6350,1
H119-CA-V,40,0:20:00,8:00:48,7:59:59,Quillback rockfish,69,1,FALSE,C,M,bare,sponge,,2,,,6351,1
H119-CA-V,40,0:20:21,8:01:09,8:00:20,Greenstriped rockfish,72,1,FALSE,C,M,bare,sponge,,2,,,6352,1
H119-CA-V,40,0:20:28,8:01:16,8:00:27,Quillback rockfish,72,1,FALSE,C,M,bare,sponge,,2,,,6353,1
H119-CA-V,40,0:20:29,8:01:17,8:00:28,Greenstriped rockfish,72,1,FALSE,C,M,bare,sponge,,2,,,6354,1
H119-CA-V,42,0:21:13,8:02:01,8:01:12,Quillback rockfish,70,1,FALSE,C,M,bare,sponge,,2,,,6356,1
H119-CA-V,42,0:21:18,8:02:06,8:01:17,Quillback rockfish,71,1,FALSE,C,M,bare,sponge,,2,,,6357,1
H119-CA-V,42,0:21:29,8:02:17,8:01:28,Greenstriped rockfish,71,1,FALSE,C,M,bare,sponge,,2,,,6358,1
H119-CA-V,46,0:23:03,8:03:51,8:03:02,Quillback rockfish,75,1,FALSE,R,R,bare,Aphrocallistes vastus,,2,,,6360,1
H119-CA-V,47,0:23:58,8:04:46,8:03:57,Yelloweye rockfish,69,1,FALSE,R,R,bare,Aphrocallistes vastus,,3,,,6361,1
H119-CA-V,48,0:24:15,8:05:03,8:04:14,Quillback rockfish,67,1,FALSE,R,R,bare,bare,,3,scattered sponge,,6363,1
H119-CA-V,51,0:25:31,8:06:19,8:05:30,Yelloweye rockfish,66,1,FALSE,R,R,bare,Aphrocallistes vastus,,2,,,6364,1
H119-CA-V,51,0:25:43,8:06:31,8:05:42,Quillback rockfish,66,1,FALSE,R,R,bare,Aphrocallistes vastus,,2,,,6365,1
H119-CA-V,52,0:26:03,8:06:51,8:06:02,Yelloweye rockfish,65,1,FALSE,R,R,bare,Aphrocallistes vastus,,2,,,6366,1
H119-CA-V,53,0:26:57,8:07:45,8:06:56,Quillback rockfish,62,1,FALSE,R,R,bare,Aphrocallistes vastus,,2,,,6367,1
H119-CA-V,54,0:27:00,8:07:48,8:06:59,Quillback rockfish,62,1,FALSE,R,R,bare,Aphrocallistes vastus,,2,,,6368,1
H119-CA-V,54,0:27:01,8:07:49,8:07:00,Quillback rockfish,62,1,FALSE,R,R,bare,Aphrocallistes vastus,,2,,,6369,1
H119-CA-V,54,0:27:18,8:08:06,8:07:17,Quillback rockfish,61,1,FALSE,R,R,bare,Aphrocallistes vastus,,2,,,6370,1
H119-CA-V,55,0:27:52,8:08:40,8:07:51,Quillback rockfish,61,1,FALSE,R,R,bare,Aphrocallistes vastus,,2,,,6371,1
H119-CA-V,55,0:27:56,8:08:44,8:07:55,Quillback rockfish,61,1,FALSE,R,R,bare,Aphrocallistes vastus,,2,,,6372,1
H119-CA-V,56,0:28:26,8:09:14,8:08:25,Lingcod,64,1,FALSE,R,R,bare,Aphrocallistes vastus,,2,,uper left under aphro. Sp,6373,1
H119-CA-V,57,0:28:58,8:09:46,8:08:57,Yelloweye rockfish,66,2,FALSE,R,R,Aphrocallistes vastus,bare,,2,,,6374,1
H119-CA-V,59,0:29:32,8:10:20,8:09:31,Rockfish uniden.,68,1,FALSE,R,R,bare,Aphrocallistes vastus,,2,,ARH: changed from Puget,6377,1
H119-CA-V,59,0:29:37,8:10:25,8:09:36,Tiger rockfish,68,1,FALSE,R,R,bare,Aphrocallistes vastus,,2,,,6378,1
H119-CA-V,60,0:30:29,8:11:17,8:10:28,Quillback rockfish,69,2,FALSE,R,R,bare,Aphrocallistes vastus,,2,,,6376,1
H119-CA-V,60,0:30:29,8:11:17,8:10:28,Quillback rockfish,69,2,FALSE,R,R,bare,Aphrocallistes vastus,,2,,,6381,1
H120-CA-V,1,0:00:30,13:51:34,13:50:44,Greenstriped rockfish,95,1,FALSE,M,M,bare,bare,,2,,,6383,1
H120-CA-V,2,0:01:10,13:52:14,13:51:24,Greenstriped rockfish,93,1,FALSE,M,M,bare,bare,,1,,,6384,1
H120-CA-V,2,0:01:13,13:52:17,13:51:27,Greenstriped rockfish,93,1,FALSE,M,M,bare,bare,,1,,,6385,1
H120-CA-V,4,0:02:10,13:53:14,13:52:24,Rockfish uniden.,90,1,FALSE,M,M,bare,bare,,1,,"ARH: checked, changed from greenstriped",6387,1
H120-CA-V,4,0:02:18,13:53:22,13:52:32,Greenstriped rockfish,89,1,FALSE,M,M,bare,bare,,1,,,6388,1
H120-CA-V,4,0:02:19,13:53:23,13:52:33,Greenstriped rockfish,89,1,FALSE,M,M,bare,bare,,1,,,6389,1
H120-CA-V,4,0:02:22,13:53:26,13:52:36,Greenstriped rockfish,89,1,FALSE,M,M,bare,bare,,1,,,6390,1
H120-CA-V,8,0:04:08,13:55:12,13:54:22,Greenstriped rockfish,89,1,FALSE,M,M,bare,bare,,1,,,6391,1
H120-CA-V,9,0:04:44,13:55:48,13:54:58,Greenstriped rockfish,89,1,FALSE,M,M,bare,bare,,1,,,6392,1
H120-CA-V,11,0:05:47,13:56:51,13:56:01,Quillback rockfish,90,1,FALSE,R,M,bare,bare,,2,,,6393,1
H120-CA-V,12,0:06:12,13:57:16,13:56:26,Yelloweye rockfish,92,1,FALSE,R,M,bare,bare,,2,,,6394,1
H120-CA-V,22,0:11:14,14:02:18,14:01:28,Greenstriped rockfish,100,1,FALSE,M,M,bare,bare,,1,,,6395,1
H120-CA-V,29,0:14:45,14:05:49,14:04:59,Greenstriped rockfish,99,1,FALSE,M,M,bare,bare,,1,,,6396,1
H120-CA-V,31,0:15:49,14:06:53,14:06:03,Greenstriped rockfish,98,1,FALSE,M,B,bare,bare,,2,,,6397,1
H120-CA-V,32,0:16:18,14:07:22,14:06:32,Greenstriped rockfish,100,1,FALSE,R,M,bare,sponge,,1,,,6398,1
H120-CA-V,33,0:16:42,14:07:46,14:06:56,Greenstriped rockfish,99,1,FALSE,M,M,bare,bare,,1,,Might be a second GS far right margin,6399,1
H120-CA-V,36,0:18:08,14:09:12,14:08:22,Greenstriped rockfish,106,1,FALSE,M,R,bare,bare,,2,,,6400,1
H120-CA-V,36,0:18:15,14:09:19,14:08:29,Greenstriped rockfish,106,1,FALSE,M,R,bare,bare,,2,,,6401,1
H120-CA-V,37,0:18:43,14:09:47,14:08:57,Greenstriped rockfish,107,1,FALSE,R,M,bare,bare,,1,,,6402,1
H120-CA-V,39,0:19:56,14:11:00,14:10:10,Yelloweye rockfish,104,1,FALSE,R,M,bare,bare,,2,,,6404,1
H120-CA-V,40,0:20:02,14:11:06,14:10:16,Greenstriped rockfish,104,1,FALSE,R,M,bare,bare,,2,,,6405,1
H120-CA-V,42,0:21:19,14:12:23,14:11:33,Rockfish uniden.,102,1,FALSE,M,R,bare,bare,,2,,,6406,1
H120-CA-V,43,0:21:39,14:12:43,14:11:53,Greenstriped rockfish,98,1,FALSE,R,M,bare,bare,,3,,,6407,1
H120-CA-V,44,0:22:23,14:13:27,14:12:37,Greenstriped rockfish,89,1,FALSE,R,M,bare,bare,,2,,,6408,1
H120-CA-V,45,0:22:37,14:13:41,14:12:51,Greenstriped rockfish,86,2,FALSE,R,M,bare,bare,,2,,,6409,1
H120-CA-V,45,0:22:52,14:13:56,14:13:06,Greenstriped rockfish,84,1,FALSE,R,M,bare,bare,,2,,,6410,1
H120-CA-V,49,0:24:39,14:15:43,14:14:53,Unidentified fish,81,2,FALSE,R,M,bare,bare,,2,,ARH: changed from greenstriped,6411,1
H120-CA-V,50,0:25:19,14:16:23,14:15:33,Greenstriped rockfish,87,1,FALSE,M,M,bare,bare,,1,,,6412,1
H120-CA-V,50,0:25:28,14:16:32,14:15:42,Greenstriped rockfish,87,2,FALSE,M,R,bare,bare,,1,,,6413,1
H120-CA-V,51,0:25:48,14:16:52,14:16:02,Greenstriped rockfish,87,1,FALSE,M,M,bare,bare,,1,,,6414,1
H120-CA-V,54,0:27:15,14:18:19,14:17:29,Greenstriped rockfish,86,1,FALSE,R,R,bare,bare,,2,,,6415,1
H120-CA-V,54,0:27:17,14:18:21,14:17:31,Rockfish uniden.,86,1,FALSE,R,M,bare,bare,,2,,,6416,1
H120-CA-V,55,0:27:35,14:18:39,14:17:49,Greenstriped rockfish,87,1,FALSE,R,M,bare,bare,,2,,,6417,1
H120-CA-V,56,0:28:06,14:19:10,14:18:20,Greenstriped rockfish,84,1,FALSE,R,R,bare,bare,,2,,,6418,1
H120-CA-V,57,0:28:45,14:19:49,14:18:59,Greenstriped rockfish,81,1,FALSE,R,M,bare,bare,,2,,ARH: checked,6421,1
H120-CA-V,58,0:29:10,14:20:14,14:19:24,Greenstriped rockfish,78,1,FALSE,R,R,bare,bare,,2,,,6422,1
H121-CA-V,19,0:09:49,16:51:44,16:50:58,Great sculpin,47,1,FALSE,M,H,bare,bare,,1,,,6423,1
H121-CA-V,43,0:21:43,17:03:38,17:02:52,Lingcod,48,1,FALSE,M,H,bare,bare,,1,,,6424,1
H121-CA-V,45,0:22:34,17:04:29,17:03:43,cable/line,48,1,FALSE,M,H,bare,bare,,1,,line,6425,1
H121-CA-V,47,0:23:49,17:05:44,17:04:58,Quillback rockfish,46,1,FALSE,M,R,bare,encrusting organism complex,,2,,,6426,1
H121-CA-V,48,0:24:17,17:06:12,17:05:26,Puget Sound rockfish,48,1,FALSE,M,R,bare,encrusting organism complex,,2,,,6427,1
