SurveyID,Segment_num,Laser_width,Screen_width,Off_bottom,MacroSub1,MacroSub2,Biocover 1,Biocover 2,Hab_descrip,Video_time,GPS_time,PISCES_time,Lat_deg,Lat_decmin,Long_deg,Long_decmin,Depth,Habitat_Comments
H085-CA-V,19,1.3,36,0,R,P,bare,scallops,2,0:09:30,10:03:43,10:03:45,,,,,80,
H085-CA-V,20,1.4,36,0,R,P,bare,bare,2,0:10:00,10:04:13,10:04:15,,,,,78,
H085-CA-V,21,1.1,36,0,R,R,bare,bare,2,0:10:30,10:04:43,10:04:45,,,,,81,
H085-CA-V,22,2.1,36,0,R,R,bare,bare,2,0:11:00,10:05:13,10:05:15,,,,,85,
H085-CA-V,23,1.2,36,0,R,R,bare,bare,3,0:11:30,10:05:43,10:05:45,,,,,87,
H085-CA-V,24,2.0,36,0,C,C,bare,bare,3,0:12:00,10:06:13,10:06:15,,,,,88,
H085-CA-V,25,1.7,36,0,P,P,bare,bare,3,0:12:30,10:06:43,10:06:45,,,,,88,
H085-CA-V,26,1.4,36,0,C,P,bare,bare,2,0:13:00,10:07:13,10:07:15,,,,,89,
H085-CA-V,27,1.5,36,0,R,P,bare,bare,2,0:13:30,10:07:43,10:07:45,,,,,91,
H085-CA-V,28,1.5,36,0,R,P,bare,bare,2,0:14:00,10:08:13,10:08:15,,,,,92,
H085-CA-V,29,2.1,36,0,C,P,bare,bare,2,0:14:30,10:08:43,10:08:45,,,,,89,
H085-CA-V,30,1.6,36,0,R,P,bare,bare,2,0:15:00,10:09:13,10:09:15,,,,,90,
H085-CA-V,31,1.8,36,0,M,P,bare,bare,2,0:15:30,10:09:43,10:09:45,,,,,92,
H085-CA-V,32,2.2,36,0,M,P,bare,bare,2,0:16:00,10:10:13,10:10:15,,,,,93,
H085-CA-V,33,2.2,36,0,M,H,bare,bare,2,0:16:30,10:10:43,10:10:45,,,,,94,
H085-CA-V,34,3.4,36,0,M,H,bare,bare,2,0:17:00,10:11:13,10:11:15,,,,,95,
H085-CA-V,35,1.6,36,0,M,H,bare,bare,2,0:17:30,10:11:43,10:11:45,,,,,95,
H085-CA-V,36,2.0,36,0,M,H,bare,bare,2,0:18:00,10:12:13,10:12:15,,,,,96,
H085-CA-V,37,1.7,36,0,M,H,bare,bare,2,0:18:30,10:12:43,10:12:45,,,,,97,
H085-CA-V,38,2.7,36,0,M,H,bare,bare,2,0:19:00,10:13:13,10:13:15,,,,,98,
H085-CA-V,39,1.9,36,0,M,H,bare,bare,2,0:19:30,10:13:43,10:13:45,,,,,99,
H085-CA-V,40,2.1,36,0,M,H,bare,bare,2,0:20:00,10:14:13,10:14:15,,,,,101,
H085-CA-V,41,1.3,36,0,M,H,bare,bare,2,0:20:30,10:14:43,10:14:45,,,,,102,
H085-CA-V,42,1.9,36,0,M,H,bare,bare,2,0:21:00,10:15:13,10:15:15,,,,,104,
H085-CA-V,43,1.4,36,0,M,H,bare,bare,2,0:21:30,10:15:43,10:15:45,,,,,105,
H085-CA-V,44,1.9,36,0,M,H,bare,bare,2,0:22:00,10:16:13,10:16:15,,,,,106,
H085-CA-V,45,1.2,36,0,M,H,bare,bare,2,0:22:30,10:16:43,10:16:45,,,,,107,
H085-CA-V,46,1.8,36,0,M,H,bare,bare,2,0:23:00,10:17:13,10:17:15,,,,,107,
H085-CA-V,47,1.6,36,0,M,H,bare,bare,2,0:23:30,10:17:43,10:17:45,,,,,107,
H085-CA-V,48,2.8,36,0,M,H,bare,bare,2,0:24:00,10:18:13,10:18:15,,,,,108,
H085-CA-V,49,1.5,36,0,M,H,bare,bare,2,0:24:30,10:18:43,10:18:45,,,,,108,
H085-CA-V,50,2.4,36,0,M,H,bare,bare,2,0:25:00,10:19:13,10:19:15,,,,,107,
H085-CA-V,51,2.1,36,0,H,C,bare,bare,2,0:25:30,10:19:43,10:19:45,,,,,107,
H085-CA-V,52,1.8,36,0,C,H,bare,bare,2,0:26:00,10:20:13,10:20:15,,,,,106,
H085-CA-V,53,2.9,36,0,C,P,bare,bare,2,0:26:30,10:20:43,10:20:45,,,,,104,
H085-CA-V,54,2.3,36,0,C,H,bare,bare,2,0:27:00,10:21:13,10:21:15,,,,,101,
H085-CA-V,55,1.8,36,0,C,H,bare,bare,2,0:27:30,10:21:43,10:21:45,,,,,97,
H085-CA-V,56,1.3,36,0,H,C,bare,bare,2,0:28:00,10:22:13,10:22:15,,,,,99,
H085-CA-V,57,1.9,36,0,C,H,bare,bare,2,0:28:30,10:22:43,10:22:45,,,,,100,
H085-CA-V,58,1.8,36,0,C,H,bare,bare,2,0:29:00,10:23:13,10:23:15,,,,,100,
H085-CA-V,59,2.0,36,0,C,H,bare,bare,2,0:29:30,10:23:43,10:23:45,,,,,99,
H085-CA-V,60,2.9,36,0,R,H,bare,bare,2,0:30:00,10:24:13,10:24:15,,,,,97,
H085-CA-V,61,,,0,,,,,,0:30:30,10:24:43,10:24:45,,,,,,end of transect
H088-CA-V,1,1.9,36,0,M,P,bare,bare,2,0:00:00,13:46:13,13:45:29,,,,,67,
H088-CA-V,2,3.1,36,0,R,M,bare,bare,3,0:00:30,13:46:43,13:45:59,,,,,65,
H088-CA-V,3,3.2,36,0,R,R,bare,bare,4,0:01:00,13:47:13,13:46:29,,,,,63,
H088-CA-V,4,1.1,36,0,R,M,bare,bare,4,0:01:30,13:47:43,13:46:59,,,,,63,
H088-CA-V,5,1.4,36,0,R,R,bare,sponge,2,0:02:00,13:48:13,13:47:29,,,,,62,
H088-CA-V,6,1.7,36,0,R,R,bare,bare,4,0:02:30,13:48:43,13:47:59,,,,,62,
H088-CA-V,7,,,-1,,,,,,0:03:00,13:49:13,13:48:29,,,,,,
H088-CA-V,8,1.1,36,0,R,R,bare,sponge,4,0:03:32,13:49:45,13:49:01,,,,,58,IDC: Changed timestamps for better measurement
H088-CA-V,9,2.0,36,0,R,R,bare,bare,4,0:04:00,13:50:13,13:49:29,,,,,58,
H088-CA-V,10,1.8,36,0,R,R,bare,bare,4,0:04:30,13:50:43,13:49:59,,,,,58,
H088-CA-V,11,2.3,36,0,M,B,bare,bare,2,0:05:00,13:51:13,13:50:29,,,,,60,
H088-CA-V,12,1.9,36,0,M,B,bare,bare,2,0:05:30,13:51:43,13:50:59,,,,,61,
H088-CA-V,13,3.2,36,0,M,M,bare,bare,2,0:06:00,13:52:13,13:51:29,,,,,61,
H088-CA-V,14,1.7,36,0,M,B,bare,bare,2,0:06:30,13:52:43,13:51:59,,,,,62,
H088-CA-V,15,2.5,36,0,M,M,bare,bare,2,0:07:00,13:53:13,13:52:29,,,,,64,
H088-CA-V,16,3.0,36,0,M,M,bare,bare,2,0:07:30,13:53:43,13:52:59,,,,,65,
H088-CA-V,17,2.4,36,0,M,M,bare,bare,2,0:08:00,13:54:13,13:53:29,,,,,65,
H088-CA-V,18,2.5,36,0,M,M,bare,bare,2,0:08:30,13:54:43,13:53:59,,,,,66,
H088-CA-V,19,3.0,36,0,M,M,bare,bare,2,0:09:00,13:55:13,13:54:29,,,,,68,
H088-CA-V,20,2.4,36,0,M,M,bare,bare,2,0:09:30,13:55:43,13:54:59,,,,,70,
H088-CA-V,21,2.6,36,0,M,M,bare,bare,2,0:10:00,13:56:13,13:55:29,,,,,71,
H088-CA-V,22,2.3,36,0,M,M,bare,bare,2,0:10:30,13:56:43,13:55:59,,,,,72,
H088-CA-V,23,2.3,36,0,M,M,bare,bare,2,0:11:00,13:57:13,13:56:29,,,,,73,
H088-CA-V,24,2.5,36,0,M,M,bare,bare,2,0:11:30,13:57:43,13:56:59,,,,,74,
H088-CA-V,25,2.0,36,0,M,M,bare,bare,2,0:12:00,13:58:13,13:57:29,,,,,74,
H088-CA-V,26,2.8,36,0,M,M,bare,bare,2,0:12:30,13:58:43,13:57:59,,,,,74,
H088-CA-V,27,2.2,36,0,M,M,bare,bare,2,0:13:00,13:59:13,13:58:29,,,,,75,
H088-CA-V,28,2.5,36,0,M,M,bare,bare,2,0:13:30,13:59:43,13:58:59,,,,,75,
H088-CA-V,29,1.8,36,0,M,M,bare,bare,2,0:14:00,14:00:13,13:59:29,,,,,75,
H088-CA-V,30,2.1,36,0,M,M,bare,bare,2,0:14:30,14:00:43,13:59:59,,,,,75,
H088-CA-V,31,2.1,36,0,M,M,bare,bare,2,0:15:00,14:01:13,14:00:29,,,,,75,
H088-CA-V,32,2.7,36,0,M,M,bare,bare,2,0:15:30,14:01:43,14:00:59,,,,,75,
H088-CA-V,33,2.2,36,0,M,M,bare,bare,2,0:16:00,14:02:13,14:01:29,,,,,74,
H088-CA-V,34,2.5,36,0,M,M,bare,bare,2,0:16:30,14:02:43,14:01:59,,,,,75,
H088-CA-V,35,2.4,36,0,M,M,bare,bare,2,0:17:00,14:03:13,14:02:29,,,,,75,
H088-CA-V,36,2.7,36,0,M,M,bare,bare,2,0:17:30,14:03:43,14:02:59,,,,,76,
H088-CA-V,37,2.6,36,0,M,M,bare,bare,2,0:18:00,14:04:13,14:03:29,,,,,76,
H088-CA-V,38,2.9,36,0,M,M,bare,bare,2,0:18:30,14:04:43,14:03:59,,,,,76,
H088-CA-V,39,1.8,36,0,M,M,bare,bare,2,0:19:00,14:05:13,14:04:29,,,,,75,
H088-CA-V,40,2.5,36,0,M,M,bare,bare,2,0:19:30,14:05:43,14:04:59,,,,,75,
H088-CA-V,41,2.0,36,0,M,M,bare,bare,2,0:20:00,14:06:13,14:05:29,,,,,74,
H088-CA-V,42,1.6,36,0,M,M,bare,bare,2,0:20:30,14:06:43,14:05:59,,,,,73,
H088-CA-V,43,1.3,36,0,M,B,bare,bare,2,0:21:00,14:07:13,14:06:29,,,,,72,
H088-CA-V,44,3.0,36,0,M,B,bare,bare,2,0:21:30,14:07:43,14:06:59,,,,,71,
H088-CA-V,45,0.9,36,0,M,B,bare,bare,2,0:22:00,14:08:13,14:07:29,,,,,71,
H088-CA-V,46,2.1,36,0,M,M,bare,bare,2,0:22:30,14:08:43,14:07:59,,,,,71,
H088-CA-V,47,2.5,36,0,M,M,bare,bare,2,0:23:00,14:09:13,14:08:29,,,,,72,
H088-CA-V,48,2.2,36,0,M,B,bare,bare,2,0:23:30,14:09:43,14:08:59,,,,,73,
H088-CA-V,49,,,-1,,,,,,0:24:00,14:10:13,14:09:29,,,,,,IDC:Pulled backwards
H088-CA-V,50,,,-1,,,,,,0:24:30,14:10:43,14:09:59,,,,,,IDC: ROV pulled backwards
H088-CA-V,51,0.7,36,0,M,M,bare,bare,2,0:25:00,14:11:13,14:10:29,,,,,73,
H088-CA-V,52,1.2,36,0,M,R,bare,bare,3,0:25:30,14:11:43,14:10:59,,,,,75,
H088-CA-V,53,1.1,36,0,M,M,bare,bare,2,0:26:00,14:12:13,14:11:29,,,,,79,
H088-CA-V,54,2.7,36,0,M,R,bare,bare,2,0:26:30,14:12:43,14:11:59,,,,,80,
H088-CA-V,55,1.0,36,0,M,M,bare,bare,2,0:27:00,14:13:13,14:12:29,,,,,81,
H088-CA-V,56,2.0,36,0,M,M,bare,bare,2,0:27:30,14:13:43,14:12:59,,,,,81,
H088-CA-V,57,2.5,36,0,M,M,bare,bare,2,0:28:00,14:14:13,14:13:29,,,,,81,
H088-CA-V,58,,,-1,,,,,,0:28:30,14:14:43,14:13:59,,,,,,IDC: Stationary
H088-CA-V,59,,,-1,,,,,,0:29:00,14:15:13,14:14:29,,,,,,IDC: Stationary
H088-CA-V,60,2.3,36,0,M,M,bare,bare,2,0:29:30,14:15:43,14:14:59,,,,,82,
H088-CA-V,61,1.5,36,0,M,B,bare,bare,2,0:30:00,14:16:13,14:15:29,,,,,83,
H088-CA-V,62,3.0,36,0,M,B,bare,bare,2,0:30:30,14:16:43,14:15:59,,,,,84,
H088-CA-V,63,2.8,36,0,M,P,bare,bare,2,0:31:00,14:17:13,14:16:29,,,,,84,
H088-CA-V,64,2.4,36,0,M,R,bare,bare,2,0:31:30,14:17:43,14:16:59,,,,,84,
H088-CA-V,65,3.3,36,0,R,M,bare,bare,3,0:32:00,14:18:13,14:17:29,,,,,83,
H088-CA-V,66,1.9,36,0,R,M,bare,bare,2,0:32:30,14:18:43,14:17:59,,,,,80,
H088-CA-V,67,3.6,36,0,M,P,bare,bare,2,0:33:00,14:19:13,14:18:29,,,,,78,
H088-CA-V,68,1.3,36,0,M,P,bare,bare,2,0:33:30,14:19:43,14:18:59,,,,,76,
H088-CA-V,69,,,-1,,,,,,0:34:00,14:20:13,14:19:29,,,,,,IDC: Dragged
H088-CA-V,70,,,-1,,,,,,0:34:30,14:20:43,14:19:59,,,,,,IDC: Off bottom/reversing
H088-CA-V,71,,,0,,,,,,0:35:00,14:21:13,14:20:29,,,,,,end of transect
H090-CA-V,1,2.4,36,0,M,P,bare,bare,2,0:00:30,13:11:11,13:10:26,,,,,81,
H090-CA-V,2,1.8,36,0,M,C,bare,bare,2,0:01:00,13:11:41,13:10:56,,,,,79,
H090-CA-V,3,1.9,36,0,M,M,bare,bare,2,0:01:30,13:12:11,13:11:26,,,,,79,
H090-CA-V,4,2.4,36,0,M,M,bare,bare,2,0:02:00,13:12:41,13:11:56,,,,,79,
H090-CA-V,5,2.5,36,0,M,M,bare,bare,2,0:02:30,13:13:11,13:12:26,,,,,81,
H090-CA-V,6,1.5,36,0,M,M,bare,bare,2,0:03:00,13:13:41,13:12:56,,,,,81,
H090-CA-V,7,1.7,36,0,M,P,bare,bare,2,0:03:30,13:14:11,13:13:26,,,,,80,
H090-CA-V,8,2.2,36,0,M,M,bare,bare,2,0:04:00,13:14:41,13:13:56,,,,,79,
H090-CA-V,9,2.2,36,0,M,M,bare,bare,2,0:04:30,13:15:11,13:14:26,,,,,79,
H090-CA-V,10,1.5,36,0,M,M,bare,bare,2,0:05:00,13:15:41,13:14:56,,,,,79,
H090-CA-V,11,1.4,36,0,M,M,bare,bare,2,0:05:30,13:16:11,13:15:26,,,,,78,
H090-CA-V,12,1.3,36,0,M,M,bare,bare,2,0:06:00,13:16:41,13:15:56,,,,,78,
H090-CA-V,13,0.8,36,0,M,B,bare,bare,2,0:06:30,13:17:11,13:16:26,,,,,76,
H090-CA-V,14,1.0,36,0,R,M,bare,bare,3,0:07:00,13:17:41,13:16:56,,,,,77,
H090-CA-V,15,2.7,36,0,R,M,bare,bare,2,0:07:30,13:18:11,13:17:26,,,,,77,
H090-CA-V,16,1.5,36,0,M,B,bare,bare,2,0:08:00,13:18:41,13:17:56,,,,,76,
H090-CA-V,17,1.3,36,0,M,M,bare,bare,2,0:08:30,13:19:11,13:18:26,,,,,76,
H090-CA-V,18,1.3,36,0,M,B,bare,bare,2,0:09:00,13:19:41,13:18:56,,,,,76,
H090-CA-V,19,1.1,36,0,M,M,bare,bare,2,0:09:30,13:20:11,13:19:26,,,,,76,
H090-CA-V,20,2.8,36,0,M,P,bare,bare,2,0:10:00,13:20:41,13:19:56,,,,,76,
H090-CA-V,21,2.5,36,0,M,P,bare,bare,2,0:10:30,13:21:11,13:20:26,,,,,75,
H090-CA-V,22,1.7,36,0,M,M,bare,bare,2,0:11:00,13:21:41,13:20:56,,,,,74,
H090-CA-V,23,1.8,36,0,M,C,bare,bare,2,0:11:30,13:22:11,13:21:26,,,,,73,
H090-CA-V,24,2.9,36,0,M,M,bare,sponge,2,0:12:01,13:22:42,13:21:57,,,,,73,IDC: Changed timestamp fro better measurement; measurement taken on sponge
H090-CA-V,25,2.1,36,0,M,M,bare,bare,2,0:12:30,13:23:11,13:22:26,,,,,74,
H090-CA-V,26,1.8,36,0,M,C,bare,bare,2,0:13:00,13:23:41,13:22:56,,,,,73,
H090-CA-V,27,2.2,36,0,R,M,bare,bare,2,0:13:30,13:24:11,13:23:26,,,,,71,
H090-CA-V,28,1.4,36,0,M,R,bare,bare,2,0:14:00,13:24:41,13:23:56,,,,,69,
H090-CA-V,29,2.1,36,0,M,B,bare,bare,2,0:14:30,13:25:11,13:24:26,,,,,67,
H090-CA-V,30,2.0,36,0,M,C,bare,bare,2,0:15:00,13:25:41,13:24:56,,,,,67,
H090-CA-V,31,2.3,36,0,M,P,bare,bare,2,0:15:30,13:26:11,13:25:26,,,,,68,
H090-CA-V,32,1.2,36,0,M,P,bare,bare,2,0:16:00,13:26:41,13:25:56,,,,,67,
H090-CA-V,33,1.9,36,0,M,P,bare,bare,2,0:16:30,13:27:11,13:26:26,,,,,65,
H090-CA-V,34,0.8,36,0,M,P,bare,bare,2,0:17:00,13:27:41,13:26:56,,,,,64,
H090-CA-V,35,2.1,36,0,M,P,bare,bare,2,0:17:30,13:28:11,13:27:26,,,,,62,
H090-CA-V,36,1.7,36,0,M,P,bare,bare,2,0:18:00,13:28:41,13:27:56,,,,,60,
H090-CA-V,37,1.1,36,0,M,P,bare,bare,2,0:18:30,13:29:11,13:28:26,,,,,60,
H090-CA-V,38,2.6,36,0,M,P,bare,bare,2,0:19:00,13:29:41,13:28:56,,,,,60,
H090-CA-V,39,2.3,36,0,M,P,bare,bare,2,0:19:30,13:30:11,13:29:26,,,,,59,
H090-CA-V,40,2.0,36,0,M,P,bare,bare,2,0:20:00,13:30:41,13:29:56,,,,,58,
H090-CA-V,41,2.4,36,0,M,P,bare,bare,2,0:20:30,13:31:11,13:30:26,,,,,57,
H090-CA-V,42,2.3,36,0,M,P,bare,bare,2,0:21:00,13:31:41,13:30:56,,,,,57,
H090-CA-V,43,1.4,36,0,M,P,bare,bare,2,0:21:30,13:32:11,13:31:26,,,,,57,
H090-CA-V,44,2.7,36,0,M,P,bare,bare,2,0:22:00,13:32:41,13:31:56,,,,,55,
H090-CA-V,45,3.1,36,0,M,P,bare,bare,2,0:22:30,13:33:11,13:32:26,,,,,55,
H090-CA-V,46,2.3,36,0,M,M,bare,bare,2,0:23:00,13:33:41,13:32:56,,,,,55,
H090-CA-V,47,2.4,36,0,M,M,bare,bare,2,0:23:30,13:34:11,13:33:26,,,,,55,
H090-CA-V,48,3.0,36,0,M,M,bare,bare,2,0:24:00,13:34:41,13:33:56,,,,,55,
H090-CA-V,49,2.6,36,0,M,M,bare,bare,2,0:24:30,13:35:11,13:34:26,,,,,55,
H090-CA-V,50,1.7,36,0,M,M,bare,bare,2,0:25:00,13:35:41,13:34:56,,,,,55,
H090-CA-V,51,2.5,36,0,M,M,bare,bare,2,0:25:30,13:36:11,13:35:26,,,,,56,
H090-CA-V,52,2.1,36,0,M,M,bare,bare,2,0:26:00,13:36:41,13:35:56,,,,,56,
H090-CA-V,53,1.3,36,0,M,M,bare,bare,2,0:26:30,13:37:11,13:36:26,,,,,56,
H090-CA-V,54,2.3,36,0,M,M,bare,bare,2,0:27:00,13:37:41,13:36:56,,,,,57,
H090-CA-V,55,1.9,36,0,M,M,bare,bare,2,0:27:30,13:38:11,13:37:26,,,,,57,
H090-CA-V,56,1.9,36,0,M,M,bare,bare,2,0:28:00,13:38:41,13:37:56,,,,,58,
H090-CA-V,57,2.3,36,0,M,M,bare,bare,2,0:28:30,13:39:11,13:38:26,,,,,59,
H090-CA-V,58,1.8,36,0,M,M,bare,bare,2,0:29:00,13:39:41,13:38:56,,,,,59,
H090-CA-V,59,1.7,36,0,M,M,bare,bare,2,0:29:30,13:40:11,13:39:26,,,,,60,
H090-CA-V,60,,,0,,,,,,0:30:00,13:40:41,13:39:56,,,,,,end of transect
H091-CA-V,1,2.0,36,0,M,C,bare,bare,2,0:00:30,8:36:12,8:35:22,,,,,104,
H091-CA-V,2,2.9,36,0,M,P,Rhabdocalyptus spp.,bare,2,0:01:00,8:36:42,8:35:52,,,,,100,
H091-CA-V,3,0.9,36,0,M,B,bare,sponge,2,0:01:30,8:37:12,8:36:22,,,,,97,
H091-CA-V,4,3.5,36,0,M,B,bare,bare,2,0:02:00,8:37:42,8:36:52,,,,,94,
H091-CA-V,5,1.9,36,0,R,M,sponge,bare,2,0:02:30,8:38:12,8:37:22,,,,,90,
H091-CA-V,6,1.7,36,0,M,M,sponge,bare,2,0:03:00,8:38:42,8:37:52,,,,,85,
H091-CA-V,7,0.7,36,0,M,M,sponge,bare,2,0:03:29,8:39:11,8:38:21,,,,,84,
H091-CA-V,8,1.5,36,0,M,B,sponge,bare,2,0:04:00,8:39:42,8:38:52,,,,,81,
H091-CA-V,9,0.8,36,0,M,B,sponge,bare,2,0:04:28,8:40:10,8:39:20,,,,,80,
H091-CA-V,10,0.8,36,0,M,B,sponge,bare,2,0:05:02,8:40:44,8:39:54,,,,,79,
H091-CA-V,11,0.9,36,0,R,M,sponge,bare,2,0:05:30,8:41:12,8:40:22,,,,,78,
H091-CA-V,12,1.5,36,0,M,M,Rhabdocalyptus spp.,bare,2,0:06:00,8:41:42,8:40:52,,,,,75,
H091-CA-V,13,0.9,36,0,M,M,sponge,bare,2,0:06:30,8:42:12,8:41:22,,,,,71,
H091-CA-V,14,1.3,36,0,R,M,sponge,bare,3,0:07:01,8:42:43,8:41:53,,,,,68,
H091-CA-V,15,0.8,36,0,M,M,Rhabdocalyptus spp.,bare,2,0:07:35,8:43:17,8:42:27,,,,,68,
H091-CA-V,16,0.7,36,0,R,R,bare,sponge,2,0:08:04,8:43:46,8:42:56,,,,,65,
H091-CA-V,17,0.9,36,0,M,M,sponge,bare,2,0:08:30,8:44:12,8:43:22,,,,,64,
H091-CA-V,18,,,-1,,,,,,0:09:00,8:44:42,8:43:52,,,,,,IDC: Off bottom
H091-CA-V,19,,,-1,,,,,,0:09:30,8:45:12,8:44:22,,,,,,IDC: Off Bottom
H091-CA-V,20,1.6,36,0,R,M,Rhabdocalyptus spp.,bare,2,0:10:00,8:45:42,8:44:52,,,,,56,
H091-CA-V,21,0.8,36,0,R,M,sponge,bare,2,0:10:29,8:46:11,8:45:21,,,,,57,
H091-CA-V,22,0.7,36,0,M,M,Rhabdocalyptus spp.,bare,2,0:11:01,8:46:43,8:45:53,,,,,56,
H091-CA-V,23,1.0,36,0,M,M,Rhabdocalyptus spp.,bare,2,0:11:28,8:47:10,8:46:20,,,,,54,
H091-CA-V,24,0.7,36,0,M,M,sponge,bare,2,0:12:00,8:47:42,8:46:52,,,,,53,
H091-CA-V,25,0.8,36,0,M,M,sponge,bare,2,0:12:30,8:48:12,8:47:22,,,,,51,
H091-CA-V,26,0.8,36,0,M,M,Rhabdocalyptus spp.,bare,2,0:13:03,8:48:45,8:47:55,,,,,52,IDC: Changed Timestamp for better measurement
H091-CA-V,27,1.5,36,0,M,M,Rhabdocalyptus spp.,bare,2,0:13:30,8:49:12,8:48:22,,,,,52,
H091-CA-V,28,0.8,36,0,M,M,sponge,bare,2,0:14:00,8:49:42,8:48:52,,,,,54,
H091-CA-V,29,0.8,36,0,M,M,Rhabdocalyptus spp.,bare,2,0:14:30,8:50:12,8:49:22,,,,,55,
H091-CA-V,30,1.9,36,0,M,M,Rhabdocalyptus spp.,bare,2,0:15:00,8:50:42,8:49:52,,,,,56,
H091-CA-V,31,0.9,36,0,M,M,Rhabdocalyptus spp.,bare,2,0:15:30,8:51:12,8:50:22,,,,,57,
H091-CA-V,32,1.3,36,0,M,M,Rhabdocalyptus spp.,bare,2,0:16:00,8:51:42,8:50:52,,,,,57,
H091-CA-V,33,1.1,36,0,M,M,Rhabdocalyptus spp.,bare,2,0:16:30,8:52:12,8:51:22,,,,,57,
H091-CA-V,34,0.8,36,0,M,M,Rhabdocalyptus spp.,bare,2,0:17:00,8:52:42,8:51:52,,,,,58,
H091-CA-V,35,0.7,36,0,M,M,Rhabdocalyptus spp.,bare,2,0:17:30,8:53:12,8:52:22,,,,,59,
H091-CA-V,36,0.8,36,0,M,M,Rhabdocalyptus spp.,bare,2,0:18:02,8:53:44,8:52:54,,,,,62,
H091-CA-V,37,1.4,36,0,M,M,bare,bare,2,0:18:30,8:54:12,8:53:22,,,,,65,
H091-CA-V,38,0.7,36,0,M,M,sponge,bare,2,0:19:00,8:54:42,8:53:52,,,,,64,
H091-CA-V,39,2.1,36,0,M,M,Rhabdocalyptus spp.,bare,2,0:19:30,8:55:12,8:54:22,,,,,64,
H091-CA-V,40,2.2,36,0,R,M,Rhabdocalyptus spp.,bare,2,0:20:00,8:55:42,8:54:52,,,,,65,
H091-CA-V,41,0.7,36,0,R,M,sponge,bare,2,0:20:29,8:56:11,8:55:21,,,,,65,
H091-CA-V,42,0.8,36,0,M,M,sponge,bare,2,0:21:00,8:56:42,8:55:52,,,,,69,
H091-CA-V,43,,,-1,,,,,,0:21:30,8:57:12,8:56:22,,,,,,IDC: Off Bottom/ reversing
H091-CA-V,44,,,-1,,,,,,0:22:00,8:57:42,8:56:52,,,,,,IDC: Off Bottom
H091-CA-V,45,,,-1,,,,,,0:22:30,8:58:12,8:57:22,,,,,,
H091-CA-V,46,,,-1,,,,,,0:23:00,8:58:42,8:57:52,,,,,,
H091-CA-V,47,,,-1,,,,,,0:23:30,8:59:12,8:58:22,,,,,,
H091-CA-V,48,,,-1,,,,,,0:24:00,8:59:42,8:58:52,,,,,,
H091-CA-V,49,,,-1,,,,,,0:24:30,9:00:12,8:59:22,,,,,,
H091-CA-V,50,,,-1,,,,,,0:25:00,9:00:42,8:59:52,,,,,,
H091-CA-V,51,,,-1,,,,,,0:25:30,9:01:12,9:00:22,,,,,,
H091-CA-V,52,,,-1,,,,,,0:26:00,090142,090052,,,,,,
H091-CA-V,53,1.3,36,0,M,C,sponge,bare,2,0:26:30,9:02:12,9:01:22,,,,,78,
H091-CA-V,54,2.0,36,0,B,M,sponge,bare,2,0:27:00,9:02:42,9:01:52,,,,,75,
H091-CA-V,55,0.7,36,0,M,C,sponge,bare,2,0:27:32,9:03:14,9:02:24,,,,,74,
H091-CA-V,56,1.1,36,0,M,B,sponge,bare,2,0:28:00,9:03:42,9:02:52,,,,,75,
H091-CA-V,57,0.8,36,0,M,B,sponge,bare,2,0:28:30,9:04:12,9:03:22,,,,,76,
H091-CA-V,58,0.7,36,0,M,M,sponge,bare,2,0:29:00,9:04:42,9:03:52,,,,,77,
H091-CA-V,59,2.2,36,0,M,C,sponge,bare,2,0:29:30,9:05:12,9:04:22,,,,,79,cobble/boulder
H091-CA-V,60,0.8,36,0,M,M,Rhabdocalyptus spp.,bare,2,0:30:00,9:05:42,9:04:52,,,,,77,
H091-CA-V,61,1.4,36,0,M,B,sponge,bare,2,0:30:30,9:06:12,9:05:22,,,,,78,
H091-CA-V,62,1.3,36,0,M,M,sponge,bare,2,0:31:01,9:06:43,9:05:53,,,,,80,
H091-CA-V,63,,,-1,,,,,,0:31:30,9:07:12,9:06:22,,,,,,
H091-CA-V,64,,,-1,,,,,,0:32:00,9:07:42,9:06:52,,,,,,
H091-CA-V,65,,,-1,,,,,,0:32:30,9:08:12,9:07:22,,,,,,
H091-CA-V,66,,,-1,,,,,,0:33:00,9:08:42,9:07:52,,,,,,
H091-CA-V,67,,,-1,,,,,,0:33:30,9:09:12,9:08:22,,,,,,
H091-CA-V,68,1.8,36,0,M,M,bare,bare,2,0:34:00,9:09:42,9:08:52,,,,,109,
H091-CA-V,69,1.7,36,0,M,M,bare,bare,2,0:34:30,9:10:12,9:09:22,,,,,110,
H091-CA-V,70,2.0,36,0,M,M,bare,bare,2,0:35:00,9:10:42,9:09:52,,,,,112,
H091-CA-V,71,,,-1,,,,,,0:35:35,9:11:17,9:10:27,,,,,,IDC: off Bottom for segment start timeframe
H091-CA-V,72,3.3,36,0,M,M,bare,bare,2,0:36:00,9:11:42,9:10:52,,,,,115,
H091-CA-V,73,,,0,,,,,,0:36:30,9:12:12,9:11:22,,,,,,end of transect
H092-CA-P1,1,1.4,36,0,R,H,bare,bryozoans,2,0:00:30,12:18:22,12:17:36,,,,,64,ARH: conducted full secondary check after Ian's annotation; no NMEA output
H092-CA-P1,2,,,-1,,,,,,0:01:00,12:18:52,12:18:06,,,,,,IDC: Off Bottom
